Municipio,Ene-Mar 2013,Abr-Jun 2013,Jul-Sep 2013,Oct-Dic 2013,Ene-Mar 2014,Abr-Jun 2014,Jul-Sep 2014,Oct-Dic 2014,Ene-Mar 2015,Abr-Jun 2015,Jul-Sep 2015,Oct-Dic 2015,Ene-Mar 2016,Abr-Jun 2016,Jul-Sep 2016,Oct-Dic 2016,Ene-Mar 2017,Abr-Jun 2017,Jul-Sep 2017,Oct-Dic 2017,Ene-Mar 2018,Abr-Jun 2018,Jul-Sep 2018,Oct-Dic 2018,Ene-Mar 2019,Abr-Jun 2019,Jul-Sep 2019,Oct-Dic 2019,Ene-Mar 2020,Abr-Jun 2020,Jul-Sep 2020,Oct-Dic 2020,Ene-Mar 2021,Abr-Jun 2021,Jul-Sep 2021,Oct-Dic 2021,Ene-Mar 2022,Abr-Jun 2022,Jul-Sep 2022,Oct-Dic 2022,Ene-Mar 2023,Abr-Jun 2023,Jul-Sep 2023,Oct-Dic 2023,Ene-Mar 2024,Abr-Jun 2024
  ⚬ Maguarichi,0,0,0.000154,0,0,0,0.000135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034918,0,0,0,0
  ⚬ Manuel Benavides,0,0,0,0,0,0,0,0,0,0,0,0.002201,0.00178,0,0,0,0,0,0,0,0,0,0,0,0.003381,0.000573,0.007326,0.00598,0.011788,0.006349,0.003078,0.006076,0.004484,0.012184,0.006006,0.022213,0.012772,0.037365,0,0,0.001896,0.010753,0.017084,0.03071,0,0
  ⚬ Matachí,0.194575,0.238452,0.246654,0.192621,0.200275,0.266828,0.245315,0.260703,0.170888,0.262002,0.296722,0.231996,0.261087,0.370763,0.332164,0.327369,0.351119,0.399752,0.381474,0.41474,0.34974,0.484421,0.444272,0.414583,0.395959,0.505869,0.558382,0.450107,0.418982,0.461542,0.428115,0.432393,0.455184,0.536295,0.508674,0.561486,0.538273,0.612701,0.509135,0.355621,0.377985,0.328881,0.367456,0.366549,0.427281,0.436132
  ⚬ Matamoros,0.00062,0,0,0,0,0,0,0,0,0.000837,0.001407,0.000096,0,0.001136,0.000089,0.000215,0,0,0.008509,0.002667,0.000405,0,0,0.004246,0.002272,0.000788,0.004597,0.003914,0.010595,0.025429,0.032661,0.017647,0.017846,0.029258,0.034442,0.053019,0.037929,0.070545,0,0,0,0.001406,0,0,0,0
  ⚬ Meoqui,2.393218,2.222363,2.055911,2.050373,2.755586,3.141459,2.798576,3.151952,3.340248,3.869098,3.653405,3.847142,3.795772,4.148104,3.917874,3.82472,4.450654,4.673134,5.161628,5.35657,5.311465,6.795644,6.572863,6.721704,6.820923,7.354499,7.474157,6.939772,7.844496,8.118312,6.943684,7.768238,8.543626,10.313233,10.167941,10.374196,9.562466,11.960305,11.89876,11.929669,11.021149,11.997952,11.667593,11.235905,9.416804,11.688355
  ⚬ Morelos,0,0,0,0,0.124788,0.137596,0.051116,0.053236,0.037507,0.000691,0.001176,0.000818,0.00051,0.001089,0.002685,0.003023,0.001996,0.000603,0.001199,0,0.000218,0,0.001967,0.000078,0.00089,0.003382,0.004482,0.006226,0.005817,0.007462,0.006448,0.003643,0.007659,0.015463,0.007429,0.002821,0.005429,0.00851,0,0,0,0.027281,0,0,0,0
  ⚬ Moris,0,0,0,0,0,0,0.000161,0.008181,0.001265,0.001969,0.005179,0.006405,0.013207,0.018952,0.009647,0.007104,0.004176,0.013236,0.013777,0.019303,0.009986,0.038697,0.037526,0.02909,0.050337,0.059783,0.049893,0.046139,0.026807,0.042798,0.038141,0.030309,0.039137,0.058992,0.052691,0.048692,0.055795,0.055302,0.03864,0.032144,0.103133,0.041565,0.041039,0.02761,0.029316,0.047436
  ⚬ Namiquipa,1.646702,1.746128,1.689451,1.364235,1.345376,1.230268,0.902189,1.034475,0.933808,1.331747,1.032064,1.052048,1.053328,1.11616,1.135976,1.266268,1.621228,1.725591,1.648312,1.799375,1.698169,2.398012,2.320863,2.559356,3.736894,4.17701,4.216324,4.047679,4.072481,5.712958,5.416276,5.614616,3.581067,6.931471,6.899758,6.249818,5.809368,7.297804,7.810197,6.925573,5.628397,6.387307,6.180727,5.53111,4.252989,5.758404
  ⚬ Nonoava,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000065,0.000272,0.000883,0.005496,0.003617,0.000571,0.003288,0.056781,0.157296,0.185998,0.109592,0.144841,0.21336,0.172532,0.181992,1.585285,0.476454,0.448945,0.444393,0.342562,0.457777,0.430801,0.394765,0.306859,0.357943,0.386455,0.216268,0.22967,0.252592
  ⚬ Nuevo Casas Grandes,4.573895,5.208523,5.256905,4.963149,5.495226,5.918004,4.91454,5.760626,5.431988,7.541186,6.839522,6.761205,6.964493,7.740295,7.799652,6.858245,8.507883,9.542278,9.661103,9.833885,9.185435,12.36258,12.304139,11.856577,11.314345,14.065829,14.544895,13.019955,13.422924,16.036,14.305656,14.544515,15.440581,20.427423,21.909199,19.034777,16.273448,21.460217,21.287606,19.502353,17.706637,19.811418,18.541535,16.830665,14.272477,18.220799
  ⚬ Ocampo,0.006527,0.00365,0.002174,0.005982,0.002305,0.004697,0.005205,0.00386,0.00065,0.003845,0.001187,0.001757,0.002226,0.001759,0.00108,0.002141,0.002155,0.003673,0.003731,0.001587,0.001482,0.003478,0.004143,0.004277,0.004637,0.004989,0.006384,0.032206,0.002935,0.007739,0.0107,0.014516,0.088511,0.008727,0.012542,0.011544,0.008589,0.025973,0.006944,0.009217,0.008896,0.021577,0.004735,0.008525,0.004329,0.006922
  ⚬ Ojinaga,2.061486,2.280329,2.282737,2.429341,3.3284,3.404508,2.97357,3.418512,3.457857,3.688969,4.114404,3.63747,3.812456,4.088799,3.733573,3.670889,4.025816,4.252664,5.335927,5.459521,5.508892,7.067325,6.836464,6.810015,6.789564,6.984915,5.424612,4.352682,4.807681,5.162245,5.144909,4.172208,5.677327,8.504965,6.003423,6.293935,5.659216,6.478779,5.98865,5.801711,5.730533,5.876206,5.898093,5.644272,5.112955,6.020368
  ⚬ Praxedis G. Guerrero,0.140586,0.123339,0.101969,0.07945,0.082083,0.077666,0.042547,0.052149,0.046018,0.069101,0.034138,0.040995,0.022028,0.016211,0.013059,0.016728,0.032633,0.020658,0.015233,0.007048,0.004728,0.004626,0.004239,0.006998,0.007966,0.010766,0.025928,0.023484,0.026989,0.048359,0.06453,0.085234,0.077445,0.091577,0.086261,0.087063,0.092932,0.114401,0.091781,0.08064,0.115975,0.096316,0.103206,0.090689,0.087415,0.100272
  ⚬ Riva Palacio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004593,0.00427,0.004445,0.01226,0.00627,0.015259,0.014638,0.012867,0.007206,0.007736,0.01431,0.02707,0.025705,0.033799,0,0,0.0001,0.007957,0.022614,0.006839,0,0
  ⚬ Rosales,0.181471,0.197345,0.168147,0.145635,0.183433,0.165935,0.135783,0.157487,0.181946,0.228895,0.129084,0.13627,0.158678,0.149697,0.137887,0.122593,0.148698,0.123277,0.112507,0.110568,0.120176,0.184881,0.147526,0.187206,0.169716,0.193263,0.234207,0.229126,0.298381,0.39876,0.338454,0.335434,0.421213,0.466379,0.490759,0.561871,0.470348,0.567102,0.314625,0.291067,0.305778,0.248018,0.059614,0.021462,0.040675,0.077577
  ⚬ Rosario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247,0.002349,0.000769,0.004886,0.003949,0.004388,0.013292,0.008576,0.01591,0.025608,0.013588,0.022089,0,0,0,0.004628,0.014937,0.024526,0,0
  ⚬ San Francisco de Borja,0.127342,0.207125,0.181329,0.147797,0.154829,0.17721,0.104831,0.188534,0.122601,0.148444,0.143757,0.158446,0.030187,0.131169,0.139295,0.118011,0.134157,0.154962,0.166067,0.162995,0.114413,0.225267,0.245786,0.222553,0.183533,0.299061,0.35905,0.306382,0.284127,0.392593,0.401524,0.308978,0.239611,0.314618,0.36776,0.319464,0.240908,0.325845,0.365954,0.299258,0.234983,0.233528,0.335411,0.289514,0.287729,0.239529
  ⚬ San Francisco de Conchos,0,0,0,0,0,0,0,0,0.007814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000287,0.000662,0,0.010207,0.005096,0.017074,0.01528,0.012944,0.01726,0.009506,0.011235,0.010859,0.006816,0.014684,0,0,0,0,0,0,0,0
  ⚬ San Francisco del Oro,0.02128,0.019353,0.014422,0.012701,0.004519,0.009307,0.01103,0.016841,0.005278,0.014522,0.01224,0.015692,0.013082,0.013965,0.017278,0.018734,0.013373,0.028309,0.035223,0.033763,0.030533,0.000382,0,0.000115,0.006027,0,0.000395,0.005588,0.008545,0.009248,0.010629,0.040212,0.012142,0.03237,0.013764,0.019938,0.021397,0.022783,0,0.000658,0,0,0,0.010298,0,0
  ⚬ Santa Bárbara,0.220553,0.306306,0.222224,0.250775,0.23262,0.324129,0.258276,0.28295,0.229458,0.290394,0.28379,0.256527,0.260595,0.54622,0.412119,0.319736,0.178346,0.223687,0.253947,0.233575,0.202081,0.262186,0.23793,0.222917,0.228246,0.267844,0.28671,0.272406,0.242657,0.263416,0.266879,0.103874,0.165052,0.218188,0.257196,0.342887,0.275038,0.293891,0.275984,0.205593,0.264159,0.247556,0.246382,0.196558,0.178994,0.233987
  ⚬ Santa Isabel,0.001504,0,0,0,0,0,0,0.001057,0.025877,0.003989,0.002278,0.002145,0.000487,0.002222,0.003092,0.000252,0.000594,0,0.000765,0,0,0,0,0.000234,0.003699,0.007581,0.009475,0.018245,0.025174,0.015279,0.022456,0.021106,0.040202,0.044281,0.055349,0.064381,0.061458,0.115014,0.024076,0.029781,0.274341,0.137007,0.111745,0.056538,0.046019,0.058843
  ⚬ Satevó,0.122107,0.14719,0.122448,0.075074,0.070377,0.080253,0.03636,0.042079,0.034462,0.080721,0.038156,0.059273,0.023758,0.020922,0.015538,0.025312,0.031232,0.007837,0.004181,0.017246,0.020488,0.013035,0.002016,0.00143,0.063182,0.131957,0.108046,0.097982,0.191791,0.516471,0.486799,0.431932,0.424191,0.569517,0.69651,0.616308,0.467222,0.608781,0.537834,0.48256,0.336397,0.309571,0.243478,0.225372,0.151247,0.23906
  ⚬ Saucillo,1.178447,1.579565,1.374695,1.139515,1.429113,1.701995,1.498944,1.745475,1.729948,2.334422,2.285766,2.024014,2.066444,2.355627,2.504448,2.339652,2.327512,2.877958,3.013397,3.050633,2.709223,3.870438,3.666949,3.539026,3.31013,4.191785,4.401277,4.264851,4.281463,5.351738,4.982471,4.632513,4.63318,6.265453,6.166106,6.095792,5.169228,6.85539,6.811831,6.56773,5.988761,7.130368,6.606286,6.070161,5.416332,6.892421
  ⚬ Temósachic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002481,0.005928,0.002608,0.000868,0.004664,0.00777,0.003464,0,0.00328,0.048899,0.063141,0.038262,0.155141,0.340173,0.552368,0.696509,0.501414,0.666825,0.916738,0.909753,0.611633,0.451208,0.729,0.622632,0.621892,0.544616,0.576589,0.542265,0.603647,0.560798,0.596631
  ⚬ Urique,0,0.009172,0.008442,0.033116,0.000595,0.000005,0.000302,0.002885,0.000808,0,0,0,0.002306,0.001171,0.006632,0.009954,0.004977,0.006284,0.010649,0.020699,0.015591,0.025525,0.02599,0.036149,0.035152,0.029138,0.055201,0.065678,0.060306,0.061826,0.087748,0.083676,0.062274,0.103038,0.13441,0.088676,0.066084,0.123718,0.084006,0.062715,0.048133,0.060684,0.04947,0.032758,0.025884,0.046337
  ⚬ Uruachi,0.012123,0.023629,0.02789,0.015594,0.030623,0.03807,0.032435,0.025494,0.026404,0.025973,0.010473,0,0,0,0,0,0,0,0,0,0,0,0.001787,0,0,0.003692,0.004296,0.004656,0.001982,0.000926,0.001079,0.006106,0.005287,0.01325,0.019141,0.009602,0.008815,0.016598,0,0,0,0,0,0,0,0
  ⚬ Valle de Zaragoza,0.524079,0.649098,0.573709,0.486406,0.693324,0.781652,0.459409,0.662737,0.777288,1.003451,0.961417,0.834528,0.91191,1.088922,0.397562,0.957762,1.112233,0.78084,1.035854,0.920656,1.004845,1.272347,1.140442,1.096376,1.046541,1.323942,1.314612,1.143984,1.275202,1.460197,1.30571,1.163943,0.763025,0.504912,0.531978,1.128352,0.344473,0.4375,0.363393,0.377744,0.428081,0.491432,0.489742,0.409443,0.264129,0.345093
  ⚬ No identificado,2.787318,2.591559,1.491755,1.357976,1.637062,1.908428,1.866308,2.177675,1.009006,0.590574,0.670892,0.523548,0.525055,0.550243,1.2621,0.566077,0.591139,0.940469,0.602779,0.691932,0.530316,0.692565,0.632497,0.585612,0.481821,0.998208,0.965742,0.785456,0.719831,1.113408,1.660988,1.615657,2.039564,0.811188,0.580213,0.318717,0.159771,0.350744,0.378727,0.232968,2.641136,4.188697,4.141282,3.986144,2.709417,3.653818
 ● Ciudad de México,311.944592,393.151628,379.887393,359.940271,421.770333,451.567708,347.976749,337.48382,256.747143,272.139883,275.327285,289.985787,319.174049,361.972121,379.647575,374.532217,313.204213,332.853041,345.980981,338.172299,307.552695,387.662227,354.326678,417.082752,389.560795,452.389898,469.853664,449.808916,491.997464,510.131176,598.327343,593.79123,628.771132,740.012491,796.218218,835.27533,689.858882,814.12542,860.321854,819.895711,753.104216,887.280973,987.927268,1240.601127,1064.146329,1299.45971
  ⚬ Álvaro Obregón,22.644369,35.026788,40.230748,26.991329,32.575935,40.023189,35.472166,33.629322,30.305211,36.164064,40.167863,41.568654,49.634032,61.761505,71.02093,66.092665,39.116867,55.464934,58.78995,63.343634,57.859185,80.926677,69.680605,85.535034,78.296797,96.221353,105.53459,96.616526,105.485038,108.966756,124.424595,127.738477,127.535985,161.729792,175.540376,143.255879,137.874128,150.477104,78.413439,78.661058,74.212318,111.028228,131.916259,129.257286,136.15069,160.655128
  ⚬ Azcapotzalco,7.288848,9.405128,9.255239,6.836279,7.810621,8.904966,7.5264,7.029475,5.762513,6.387377,6.469716,6.62359,7.18404,8.043129,8.590156,8.504617,8.022322,8.314833,8.237557,8.306031,7.286633,9.323048,8.237387,9.470711,8.7326,10.52055,10.675808,9.578777,10.817496,9.857143,17.705606,13.150597,12.723013,15.035034,15.545266,17.335464,13.120392,14.930586,23.989236,27.105534,22.750378,27.358676,35.512269,44.070105,31.325399,39.123295
  ⚬ Benito Juárez,17.114136,21.818569,20.694906,15.669312,18.553052,20.881414,17.816203,17.18636,14.000554,10.875867,10.483888,13.402922,14.792329,17.917317,17.83125,18.237272,16.915054,17.97468,17.936497,17.593676,15.554746,23.580995,25.277995,29.634728,26.509925,29.970865,30.257468,31.261757,27.208819,24.821851,33.216306,32.690855,31.546842,31.94065,36.252158,42.670155,49.820946,85.291832,72.621068,82.257202,77.274921,91.566542,90.692702,126.910935,109.390219,137.227331
  ⚬ Coyoacán,14.410308,20.237425,23.712903,14.991108,18.2576,19.744637,19.408216,15.909718,14.537675,14.944749,15.260781,20.573118,16.709881,18.287744,19.022875,19.004782,17.760256,19.642474,19.816955,19.805741,18.192424,23.712733,24.021998,29.224373,28.075528,35.651591,39.05176,39.557325,40.832232,42.817674,60.317246,60.03595,63.395906,85.915176,99.322543,115.946323,103.170609,139.356865,67.045623,77.683661,90.323982,119.340034,65.6672,78.789173,63.916713,83.023154
  ⚬ Cuajimalpa de Morelos,3.836055,5.099995,5.166298,3.781179,4.346453,4.820262,4.738977,4.1267,3.518883,3.728463,3.719321,3.98377,4.547038,4.458825,4.608667,4.720295,4.447507,4.680767,4.946112,4.790725,4.296228,5.950832,4.8246,5.390682,4.863805,5.929449,6.189766,6.154427,5.633728,28.927385,6.921954,6.933881,6.365041,7.752057,8.462843,9.267746,7.853897,9.541949,15.775028,16.719594,14.582501,18.303611,25.753319,25.740539,27.73409,38.36255
  ⚬ Cuauhtémoc,22.798376,30.201985,31.99542,21.127895,25.19698,28.588448,27.041986,22.605587,22.203274,25.187519,26.007858,25.273906,27.195937,31.297918,32.676704,33.024411,30.137854,30.802354,31.902103,30.529294,29.695125,38.769616,35.650967,37.074926,33.852216,43.077154,82.376264,83.387711,73.828686,36.880514,47.364297,44.76296,52.743853,59.753622,65.485247,68.733965,56.461498,68.377341,108.002205,104.407704,78.692522,92.717699,128.138427,169.214834,136.322869,186.265231
  ⚬ Gustavo A. Madero,34.12528,42.575068,42.993449,32.690504,36.46965,41.092329,33.802466,30.943845,26.324309,34.301139,34.556124,31.376414,26.258895,35.465196,37.001195,37.404451,31.151045,33.105577,32.741008,32.724379,28.213168,34.621454,32.766003,38.799364,34.727674,42.114655,40.944701,38.004839,46.075079,59.144737,58.736826,57.599486,78.943616,69.163417,74.969422,78.594706,54.310212,60.444746,96.092045,61.004866,87.635144,82.778417,83.023351,69.125073,96.197569,65.184022
  ⚬ Iztacalco,9.729655,11.845175,10.138251,8.412349,9.400447,12.16564,8.934266,8.406508,7.725205,8.749383,9.060781,8.888718,9.313425,10.067415,10.321003,10.050714,9.152324,9.330492,9.37878,9.198899,8.10499,10.640255,9.397181,11.005119,9.736784,11.986908,12.20584,11.177366,17.315404,21.193331,25.949555,26.381933,27.508344,33.648856,34.773757,40.248906,20.994811,18.640152,28.775014,32.030411,25.569842,29.250319,36.914979,46.837972,37.847982,46.276113
  ⚬ Iztapalapa,43.910672,58.676408,58.032426,42.916687,47.323634,52.749229,44.440867,39.506089,32.239927,38.157775,37.617736,38.954947,41.594321,45.729698,47.895226,49.950836,42.828741,45.46384,44.528685,43.922245,37.568792,46.584279,43.271677,49.418922,44.714041,52.936481,52.606155,49.666152,50.628042,48.498091,65.193077,59.096935,57.476364,70.048714,73.563798,82.879672,66.285354,80.321224,114.745431,75.99794,83.274539,59.623502,73.955328,89.390472,71.751816,90.228789
  ⚬ La Magdalena Contreras,3.612232,5.153646,5.250263,3.768476,4.136051,4.487065,4.0084,3.725355,2.99164,3.65362,3.063528,3.154522,3.286946,3.666305,3.626689,3.740086,3.51015,3.818015,4.33787,3.853124,3.163405,5.31336,3.786738,4.338453,3.640585,4.27416,4.377734,4.254796,4.139369,4.20691,5.677795,4.913925,4.876857,6.005111,6.115069,7.085896,5.730786,6.971713,10.394615,10.712793,9.509927,11.458707,13.833863,16.857451,13.239557,16.866659
  ⚬ Miguel Hidalgo,60.864462,56.835989,61.317367,127.710153,148.585871,127.468257,72.982191,100.590134,61.410404,50.864922,48.747294,55.187981,65.600852,65.827733,48.660836,60.563306,60.12868,60.577353,67.489781,58.901233,57.540636,56.444058,50.609326,63.277566,66.643019,62.071933,26.12688,21.426786,37.136916,54.749722,66.07981,73.175671,75.252329,83.209239,95.309025,112.108309,91.418597,89.486533,97.312163,97.929325,57.660827,87.270887,104.700442,146.191615,113.882064,148.800882
  ⚬ Milpa Alta,3.696978,5.107035,3.914183,2.755638,3.094875,4.411874,3.244383,2.740753,2.188358,2.732807,2.95256,2.82428,2.978893,3.446404,18.842372,3.09457,2.948973,3.289044,3.499382,3.143988,2.709072,3.428157,3.440722,3.611705,3.164431,3.855762,4.13431,3.645817,3.744771,3.42195,4.167944,4.692949,3.925311,5.170686,5.594352,6.489897,5.338423,6.741529,10.537074,10.642865,8.829457,11.055239,13.699763,16.373126,13.164531,17.386572
  ⚬ Tláhuac,11.006244,14.905545,15.376871,11.189543,12.222358,13.963928,11.924858,10.6759,8.623014,10.114903,10.286833,10.412124,10.500762,11.488277,11.320231,11.013819,10.30404,10.872162,10.952588,10.574077,9.174966,11.596423,11.042028,12.502485,11.172971,13.86547,14.001255,13.263613,26.739399,27.094112,25.138325,30.717488,31.505736,38.738644,38.541413,46.196885,23.306136,19.294278,31.371101,34.815844,28.393695,34.845123,43.707927,75.140442,57.424286,63.432032
  ⚬ Tlalpan,13.436533,18.057143,18.968407,14.998256,21.118248,30.228484,25.836707,14.613611,10.472122,11.387431,12.01637,11.994314,12.840605,14.151051,13.887036,14.206892,13.293594,13.735675,14.045992,14.291023,13.184858,18.426946,16.208517,19.221827,18.3699,18.740811,20.071303,21.549851,24.251919,23.14209,29.634186,28.927422,32.559375,43.658064,35.657701,32.039271,26.32427,31.349839,50.312437,52.771331,47.373228,55.735234,66.551315,110.94298,79.048541,110.660753
  ⚬ Venustiano Carranza,9.916677,12.783658,12.422916,8.990037,10.462551,12.491086,10.290644,9.179766,7.945715,7.284924,7.45005,9.504264,9.971746,10.842602,11.474938,10.915706,9.675515,10.456198,10.625081,10.534309,9.232192,11.169824,10.606105,12.536875,11.675321,14.522496,14.180106,13.229491,11.79989,10.51396,19.14284,14.580902,14.305058,19.22047,21.030143,21.263332,17.952693,20.896816,33.55067,37.492343,30.682972,34.980948,47.177497,62.930342,48.035815,61.097325
  ⚬ Xochimilco,5.310688,6.631816,6.334459,4.351824,5.207816,6.126921,5.273468,4.529677,3.662059,4.350041,4.466095,4.400004,4.920474,5.384537,5.23708,5.198447,4.793129,5.202873,5.359265,5.082881,4.419196,5.475668,5.222574,6.037999,5.384918,6.645073,6.822648,6.44753,6.081902,5.678082,8.356833,7.242736,7.040074,8.698787,9.392333,10.742814,9.54322,11.576146,17.304066,18.741082,16.017762,19.597669,26.005077,32.096337,28.229089,34.383885
  ⚬ No identificado,28.24308,38.790253,14.083286,12.759702,17.008191,23.41998,15.234551,12.085021,2.836283,3.254901,3.000489,1.862259,11.843874,14.136465,17.630388,18.809346,9.018162,0.12177,1.393376,1.577038,1.357078,1.697902,0.282255,0.001984,0.00028,0.005188,0.297074,0.586153,0.278775,0.216869,0.300147,1.149064,1.067428,0.324172,0.662773,0.416109,0.352909,0.426766,4.080641,0.922157,0.320202,0.37014,0.677551,0.732444,0.485099,0.485991
 ● Durango,104.577428,127.080799,123.384069,120.823847,110.829242,129.666998,134.311235,132.986329,120.570707,201.9465,149.878618,138.043259,131.825191,159.115792,168.865428,161.356878,153.625181,186.625771,200.859919,195.645293,164.321368,225.646875,226.456183,217.350652,182.717621,232.089093,255.822667,233.271983,221.301128,248.427407,254.971796,262.520297,254.572989,335.161348,339.461896,343.448231,278.508421,349.150229,370.489522,363.619226,299.046237,359.590781,380.008229,352.484259,281.7629,365.45264
  ⚬ Canatlán,2.963699,4.523321,4.520413,3.658423,3.521493,4.911361,5.16111,4.788846,4.231142,7.938591,6.494883,5.123158,4.45341,7.04579,8.152066,5.720268,5.198111,7.528756,8.823451,6.917125,5.638792,8.737672,9.624192,7.675416,5.668884,8.725474,10.523428,8.119215,7.085847,10.247938,10.345806,9.689673,8.578031,13.056217,14.264361,12.253546,9.279327,13.14787,15.351709,13.95,10.893429,14.829783,16.843313,14.18657,10.350884,15.724133
  ⚬ Canelas,0.206416,0.185751,0.14165,0.191531,0.156064,0.161926,0.181,0.202936,0.186215,0.253633,0.16993,0.169734,0.177633,0.179687,0.189429,0.212758,0.173545,0.215312,0.235276,0.244846,0.22744,0.256082,0.230982,0.223246,0.249861,0.243058,0.205435,0.176249,0.224709,0.281386,0.281812,0.303706,0.237913,0.309502,0.273512,0.298186,0.280736,0.282713,0.197624,0.145938,0.196478,0.174786,0.162133,0.136811,0.154386,0.169913
  ⚬ Coneto de Comonfort,0.427897,0.515184,0.491217,0.467952,0.658596,0.788192,0.59147,0.638969,0.600281,0.981573,0.759434,0.623442,0.651157,0.774535,0.778986,0.701811,0.758075,0.912449,0.829605,0.773003,0.720021,1.104842,1.050876,0.971153,0.901198,1.111018,1.141754,1.04797,1.034001,1.066079,1.057929,1.304927,1.108704,1.757429,1.765869,1.639612,1.420986,1.813643,1.709435,1.521709,1.107791,1.351308,1.373516,1.105728,0.801832,1.203452
  ⚬ Cuencamé,1.321904,1.635765,1.909291,1.75574,1.730547,2.161864,2.601678,2.397948,2.012339,3.196351,3.09476,2.722518,2.452574,3.091863,3.540252,3.14877,2.832823,3.586029,4.201551,3.993619,2.982942,4.162269,4.615984,4.183403,3.048548,3.790572,4.644864,4.509773,3.775418,4.591126,5.507715,5.382585,5.0333,6.853326,7.465493,7.701659,5.817473,7.514161,8.348073,7.933845,6.522653,7.581706,8.265711,7.805693,6.320428,8.087444
  ⚬ Durango,37.024602,42.345982,41.081098,40.96819,37.773301,42.638514,44.095102,42.271162,40.015164,65.947357,48.802285,43.253025,43.266321,50.925684,54.865995,51.992914,50.057053,60.711415,65.737842,65.942806,56.731612,76.606027,78.331672,74.69508,61.085724,77.022911,86.490528,77.448891,69.90594,74.973835,84.781999,81.891382,79.363454,104.054383,107.213603,109.692207,92.785867,118.910768,127.691708,126.44162,105.202404,128.072183,137.425211,127.395587,100.543055,129.251048
